duration,src_bytes,dst_bytes,packet_count,hour,protocol,service,congestion
3.244680870509865,1249,1398,24,10,TCP,ssh,0
3.384088214389957,1136,728,17,16,ICMP,none,0
44.007055343017505,3683,3001,63,8,TCP,other,1
4.910615627677052,1705,843,18,5,ICMP,none,0
1.0023669708728042,1285,336,27,11,TCP,http,0
1.4277188593349153,210,1612,19,2,TCP,ssh,0
1.2473355925516938,976,466,24,6,TCP,ssh,0
5.143723725147101,0,698,20,11,TCP,http,0
3.1181575325830337,488,1383,18,15,TCP,dns,0
2.814010870372383,306,1362,18,0,UDP,http,0
2.7335587974816096,1118,1051,17,5,TCP,ftp,0
5.960900203367526,5564,3153,62,9,TCP,other,1
0.9883752149432196,1934,1471,20,13,UDP,ftp,0
5.460766905139707,4605,2027,58,7,TCP,other,1
6.752479933455454,1838,1148,16,2,TCP,smtp,0
7.586845237764731,0,933,16,4,TCP,ftp,0
13.501852718664713,581,867,30,14,TCP,smtp,0
3.6082907525367056,0,425,11,21,TCP,dns,0
1.4508752218864351,296,726,17,15,TCP,http,0
6.435355685198443,5860,3741,64,7,TCP,ssh,1
4.863885840019813,1577,631,20,6,TCP,dns,0
0.13487329681094137,1074,1300,16,14,UDP,smtp,0
7.526988219413538,5741,2414,66,19,UDP,http,1
3.2179085128836618,1161,1004,29,6,TCP,http,0
2.652889370737321,3132,2355,52,9,TCP,http,1
1.3432661471445928,5907,3376,49,17,TCP,ssh,0
3.8242415275467936,850,0,23,20,TCP,http,0
0.021524986859142618,1681,57,22,3,TCP,dns,0
11.142295774064086,2101,957,16,12,TCP,smtp,0
3.3333882683749176,788,667,24,14,TCP,dns,0
9.47401094816856,5040,3356,57,18,TCP,dns,1
0.19171200283538903,1131,423,22,1,TCP,http,0
12.61043748813142,4622,2622,66,18,TCP,http,1
2.96385572343682,532,808,16,16,TCP,other,0
13.207557481490923,5520,2695,61,18,TCP,ftp,1
2.233281840640042,1359,1272,18,21,TCP,http,0
2.192640627386473,249,507,11,16,TCP,dns,0
0.1182829560078623,2389,626,15,0,ICMP,none,0
5.256320514945305,4603,2700,58,17,TCP,ftp,1
2.1785276308913906,1195,272,23,15,TCP,dns,0
0.012139560626620536,447,582,27,22,TCP,http,0
8.101794944313005,1338,661,23,21,TCP,ssh,0
1.9116470060808146,5383,3389,53,9,ICMP,none,1
8.805596540430168,1384,96,25,1,TCP,http,0
2.3818019811575133,4363,3249,68,7,TCP,http,1
2.433676130895295,2108,1074,18,0,TCP,http,0
2.630076990883476,1454,1041,18,22,TCP,ntp,0
0.40531291815417564,0,968,19,16,TCP,http,0
0.9176299618424937,518,1187,24,10,TCP,http,0
5.982494921239487,4959,3330,55,19,ICMP,none,1
9.062433273787315,4146,3060,54,9,TCP,http,1
6.343628572055614,1544,1568,22,4,TCP,http,0
4.0528480132351,969,630,13,10,TCP,ssh,0
2.6457028535700164,0,736,24,12,TCP,http,0
4.875419631847483,910,787,22,1,TCP,dns,0
2.971811441558259,1018,811,15,11,TCP,dns,0
2.001267713472765,1211,0,16,12,UDP,http,0
3.0456213797078204,307,263,19,5,TCP,ntp,0
0.00044836933407200444,1559,69,22,0,TCP,ssh,0
0.09498919042919142,597,1113,24,16,TCP,smtp,0
4.484947223638859,1163,583,22,15,TCP,http,0
0.3322417355468608,2218,836,19,15,TCP,dns,0
3.46939457005615,1390,1082,27,4,TCP,http,0
0.7448906542986632,416,754,22,13,TCP,smtp,0
6.494414891356237,881,992,22,13,TCP,http,0
1.3186732843213358,1871,524,21,0,ICMP,none,0
6.4696358579173285,4225,3343,65,7,TCP,ftp,1
3.5551354697031483,132,962,19,5,TCP,smtp,0
1.3243293998344563,246,481,14,0,TCP,ftp,0
6.2068418062909965,4629,3065,68,7,TCP,other,1
0.16158600848166677,855,1658,11,20,TCP,http,0
3.7303332146707366,4711,2399,57,8,TCP,http,1
0.5373364715162433,5189,2785,67,19,ICMP,none,1
5.94562305632877,1649,1032,16,11,TCP,smtp,0
2.9413476408253576,1898,515,27,2,ICMP,none,0
0.17762227456553004,1102,0,25,1,UDP,http,0
5.162737297446834,1267,192,25,0,TCP,ntp,0
0.4507707334279463,542,0,21,1,TCP,http,0
1.8347711236413424,1171,835,20,10,TCP,smtp,0
12.829482023112416,1940,1283,10,0,TCP,ftp,0
1.8795777128147948,564,893,15,13,UDP,ntp,0
1.1796636605326882,1478,671,24,12,TCP,dns,0
13.927823456826935,3310,2843,57,8,TCP,ssh,1
0.3414200496164424,0,642,6,3,TCP,ntp,0
2.1972928450813325,350,130,21,23,UDP,smtp,0
3.2945811723533804,1031,24,24,6,ICMP,none,0
1.5216131391717587,4787,3275,66,17,TCP,ssh,1
3.3897068414234104,803,833,25,11,UDP,other,0
0.09005414684761635,3133,513,12,5,TCP,smtp,0
0.4169092459318557,734,998,24,13,TCP,smtp,0
6.378227555995873,1565,0,17,11,TCP,http,0
21.137825706591958,570,653,19,6,ICMP,none,0
2.306449861559112,4267,2957,67,8,TCP,ssh,1
1.3937133263061638,269,1082,19,6,UDP,ntp,0
6.245453167727973,0,1464,28,1,UDP,http,0
1.4416367978444113,425,858,24,11,TCP,http,0
4.160709833668248,0,838,18,3,UDP,ftp,0
1.7523223085242887,371,976,18,1,TCP,http,0
0.7971590369508968,890,746,18,3,UDP,ftp,0
0.7049933354195076,365,656,24,5,TCP,smtp,0
0.45404279479236537,2493,494,19,2,UDP,smtp,0
7.401780908949947,681,513,19,15,TCP,smtp,0
0.2749327146873262,197,911,22,22,UDP,ntp,0
2.3719917823764947,2109,246,29,13,TCP,http,0
1.2039892605582343,1993,253,17,4,TCP,smtp,0
17.64206078106393,5146,3021,58,17,TCP,http,1
4.344307904406922,183,69,21,6,TCP,http,0
4.381321437767226,4297,1791,66,18,TCP,dns,1
0.8223723683365713,1419,1265,25,23,TCP,ssh,0
10.475129387838878,838,1102,16,23,TCP,other,0
2.034810960703497,820,411,18,3,TCP,http,0
0.3144560405217253,781,488,26,4,TCP,ftp,0
2.104793004475098,0,1209,20,3,TCP,dns,0
11.574168591991626,929,983,15,23,UDP,http,0
5.642955443520049,1811,980,18,5,TCP,dns,0
0.05755112903577076,1540,792,19,10,TCP,dns,0
9.428645729697298,2070,1078,27,5,TCP,http,0
5.296512743063048,1471,1188,16,1,TCP,other,0
6.014004332513237,599,565,27,11,TCP,other,0
1.2024703767875218,1251,615,29,5,TCP,other,0
21.560788093160934,0,559,32,0,TCP,dns,0
1.2543986686028339,1047,1249,21,10,TCP,other,0
9.79499128240513,1510,1218,17,20,ICMP,none,0
0.6471197545318983,2945,1221,20,20,TCP,other,0
13.762337132669094,5050,2540,64,9,TCP,other,1
22.71889226782611,5263,2927,72,9,TCP,dns,1
9.969189989252339,383,503,17,23,TCP,http,0
1.7233755684923173,1809,911,15,13,UDP,http,0
0.12278685738096884,4370,2847,58,9,UDP,smtp,1
11.759398170799512,3307,2651,69,7,TCP,http,1
1.5498449152511782,702,66,20,0,TCP,dns,0
1.687808298526776,6248,3242,57,7,TCP,http,1
0.23024362561838532,4799,3223,62,18,TCP,ntp,1
3.5709200576445186,659,980,20,13,TCP,smtp,0
3.994157627642761,1083,124,21,14,TCP,http,0
19.432408213679615,4241,2845,67,9,TCP,ntp,1
0.6234121559649453,2030,1416,29,21,TCP,smtp,0
1.1387533100606968,220,887,15,1,TCP,http,0
0.2593770965279798,1506,173,19,11,TCP,smtp,0
3.733199131168325,1674,1382,25,15,TCP,ntp,0
1.0123501303163218,835,590,20,12,TCP,ftp,0
0.4291485477920744,1015,414,23,16,UDP,http,0
3.372552033016999,4495,2240,53,17,TCP,http,1
13.510910800820836,2042,756,19,20,TCP,http,0
5.281797418779255,1342,970,24,13,TCP,http,0
5.595501191382474,6191,3886,52,7,TCP,dns,1
4.421354121705684,1301,722,18,2,TCP,ssh,0
24.761177511040625,5004,2930,70,9,TCP,smtp,1
10.855457505245656,679,479,25,14,UDP,http,0
14.71479988088448,497,0,14,0,TCP,ntp,0
0.060631198309447784,5425,2787,51,7,TCP,http,1
16.726768462655926,1224,737,31,4,UDP,dns,0
4.273010273415224,0,956,18,13,TCP,http,0
9.377002393721755,883,0,28,5,TCP,ssh,0
6.542272947194335,4021,3312,59,18,TCP,dns,1
0.14069148769955528,1967,0,23,0,TCP,http,0
3.3311820924177304,1553,1210,24,10,TCP,http,0
0.13851836747808893,1824,555,23,20,TCP,smtp,0
6.854831348755819,939,847,15,6,TCP,ntp,0
1.1547912405785155,0,1088,20,22,TCP,http,0
4.70678248559902,1113,63,13,23,TCP,http,0
5.202425108643152,2093,901,18,23,TCP,http,0
1.3744164328729362,2187,0,22,15,TCP,ssh,0
3.006680818228813,266,918,24,13,ICMP,none,0
1.4967257218556358,2044,0,21,12,TCP,http,0
2.679775590494085,1927,915,23,4,TCP,ftp,0
2.7578169445993725,0,398,20,2,TCP,other,0
2.6889756448702182,1236,268,20,23,UDP,smtp,0
2.7049723556910137,4644,3088,52,7,TCP,other,1
4.495571310154389,1786,196,17,12,TCP,ntp,0
23.925865586719354,4075,2568,60,17,TCP,ftp,1
5.602776829977558,667,334,27,16,TCP,http,0
1.0207709964845457,265,1337,20,12,ICMP,none,0
0.8213969241861663,2793,1178,19,13,TCP,ssh,0
7.997889614986364,4762,3375,74,8,TCP,http,1
0.002710471257218406,2314,1359,18,23,TCP,http,0
15.167486235144665,5414,3431,72,7,TCP,smtp,1
0.6962241329230926,2290,1799,21,22,TCP,dns,0
0.49836968792488373,40,1301,23,4,TCP,other,0
7.9374641228724085,798,919,17,10,TCP,dns,0
2.0423811022486253,5661,2960,63,19,TCP,dns,1
4.368001069753371,1106,203,28,0,TCP,http,0
2.667991261373912,0,840,20,14,TCP,http,0
9.708617877952562,5105,3496,62,19,TCP,smtp,1
2.0873395536462054,637,1370,12,22,TCP,http,0
7.3602520185373805,3015,2646,51,19,TCP,dns,1
15.76170076037667,3442,3533,71,19,TCP,smtp,1
3.064052653065203,949,355,17,22,TCP,ftp,0
0.551474185741306,426,322,24,1,TCP,smtp,0
15.499707338855263,1180,1367,17,2,TCP,http,0
8.159050923085227,1216,0,14,22,TCP,smtp,0
1.2420159184337545,1591,331,23,11,TCP,smtp,0
0.7301476491603888,0,277,24,6,TCP,http,0
5.924972653373542,589,795,19,11,TCP,other,0
1.8954151426953583,0,571,30,16,TCP,dns,0
0.8326801219789387,1305,23,16,1,TCP,ssh,0
6.240283894263269,0,1018,18,2,TCP,ntp,0
1.1223523230076167,0,635,32,4,TCP,http,0
0.7382309506098286,908,649,23,0,TCP,http,0
3.527413952088109,346,315,20,12,TCP,ftp,0
2.4627655235605155,769,400,18,22,TCP,ftp,0
16.058487399125095,1044,238,23,5,TCP,ssh,0
3.6600590136560354,800,930,20,12,UDP,http,0
7.348004515141574,583,527,13,5,TCP,smtp,0
1.4298283365471558,1964,339,28,5,UDP,smtp,0
4.629487726206212,1427,470,22,11,TCP,http,0
4.565644374109188,86,0,24,22,TCP,http,0
14.879640046909927,698,500,28,5,TCP,http,0
5.34267141795106,288,686,26,6,UDP,http,0
1.4167033599219352,1721,964,19,3,TCP,http,0
28.05374892112633,4605,3076,59,7,TCP,ssh,1
8.115313456005598,946,958,24,1,TCP,http,0
2.339835217099316,7264,2971,59,9,TCP,ssh,1
4.094607026130593,688,0,18,6,TCP,http,0
7.981539971393176,5971,3109,57,8,UDP,ftp,1
9.105655980655206,1343,140,25,6,TCP,dns,0
15.155385675793971,5417,2696,64,17,ICMP,none,1
1.178715742590447,1047,740,18,23,TCP,dns,0
1.5846628638748148,4602,3320,47,18,TCP,ntp,0
0.9681439341956408,2287,935,17,5,TCP,ssh,0
2.4182348729361185,5685,3030,51,19,TCP,dns,1
2.465604741517536,2306,578,18,13,TCP,dns,0
21.891105698729113,434,238,24,12,TCP,ftp,0
0.7477680226444963,483,279,23,6,TCP,dns,0
1.4668190223384323,1813,1603,17,23,TCP,http,0
1.3119541441398332,1395,1371,23,4,TCP,ssh,0
1.2768054642201796,300,1334,17,3,ICMP,none,0
8.693910070831535,5634,2977,52,17,TCP,ssh,1
8.050490350631069,1718,829,14,4,TCP,ssh,0
7.6226621085241515,1512,661,21,3,TCP,http,0
3.6365420135230626,1550,1253,15,2,TCP,ftp,0
8.602062153746937,1885,352,18,15,UDP,ssh,0
0.705093058715481,5326,3318,50,18,UDP,smtp,0
0.05764361178833646,1083,380,22,15,TCP,http,0
0.048255437381847066,0,904,23,4,TCP,http,0
1.6752670130877458,895,929,22,3,TCP,ftp,0
1.289545735197746,330,899,22,11,TCP,http,0
0.7403328075365293,289,358,18,6,TCP,other,0
0.5211759723703419,441,328,16,22,ICMP,none,0
1.071907603372719,1012,1015,20,13,TCP,http,0
6.066628331573521,759,1247,20,12,TCP,http,0
13.297159751093588,944,637,22,12,TCP,http,0
1.3429455683706166,649,623,19,21,TCP,dns,0
23.0037998095124,5207,2929,63,17,TCP,dns,1
0.16992736952823348,923,1047,22,12,TCP,smtp,0
8.43202523738007,1552,1744,20,4,UDP,smtp,0
0.8872291097296923,250,604,12,20,TCP,http,0
2.6150763097375673,1587,132,18,21,UDP,http,0
2.464414100794113,824,1153,23,10,TCP,http,0
2.7825465282574293,641,1115,21,11,TCP,dns,0
18.087011264428572,1284,637,16,13,TCP,dns,0
0.19060134492338468,317,995,11,14,TCP,ftp,0
6.518237656270698,3895,2943,60,7,TCP,http,1
2.3112871752703543,1381,213,24,3,TCP,ftp,0
0.025655361976660435,2858,418,30,13,UDP,http,0
8.742016911132863,5134,2367,55,8,UDP,other,1
16.53168608527889,2186,887,23,5,TCP,http,0
0.4709209863587768,1793,692,19,10,UDP,ntp,0
1.7363818091902292,390,670,18,10,UDP,http,0
2.720072183129621,1177,962,20,13,TCP,http,0
6.0277995114087215,1768,1154,18,10,UDP,http,0
8.122019207328245,2437,894,19,10,UDP,http,0
0.29636221830572246,1333,1172,21,15,TCP,http,0
5.691211860801039,558,73,16,21,UDP,dns,0
13.4225211196367,2098,859,17,21,UDP,ssh,0
2.162037091248862,0,1163,17,21,TCP,http,0
30.623922493378995,5394,2288,77,8,ICMP,none,1
1.1233662341770756,230,794,21,3,TCP,http,0
1.0540211750916686,5858,3305,62,9,ICMP,none,1
9.593594072165153,5392,3247,56,17,TCP,other,1
5.289832738492213,6436,2009,54,19,UDP,http,1
10.457902899958537,1556,709,24,6,TCP,http,0
3.3125335122552904,597,465,19,14,UDP,smtp,0
3.07815546419187,905,549,16,12,UDP,http,0
8.626962114883241,5237,2571,61,8,TCP,other,1
1.1611800826451417,4956,2919,51,7,UDP,ftp,1
5.550211378726788,1799,0,10,4,TCP,dns,0
13.275462108002912,5376,2681,60,19,TCP,ntp,1
6.972448854458401,5647,3099,62,18,TCP,http,1
0.3412998646184284,2063,713,20,12,TCP,http,0
2.6124975511109665,0,1004,24,1,TCP,http,0
5.821464211091555,385,703,23,1,TCP,ntp,0
0.057857440208430325,618,372,23,11,TCP,ssh,0
2.304155291531808,1538,1289,17,21,TCP,ssh,0
5.919012722647448,4623,3753,64,17,TCP,http,1
7.641845071469454,717,785,25,11,TCP,other,0
4.100495877946514,279,1112,20,11,TCP,ntp,0
6.384259075429071,346,774,19,12,TCP,ftp,0
1.4712359193823386,0,642,15,13,TCP,http,0
1.4989126414528242,4987,2766,65,7,TCP,smtp,1
1.7433245661658767,4926,3286,48,17,ICMP,none,0
2.6761867345725476,1116,766,20,4,TCP,other,0
1.8902850181561766,0,804,20,1,UDP,smtp,0
0.5286187583964554,1610,551,20,12,UDP,http,0
0.6597704896745034,762,1008,21,10,TCP,ftp,0
0.9688072238459292,5538,3403,54,18,UDP,http,1
0.8348798210000224,330,160,23,10,TCP,ssh,0
3.7942096256167046,0,535,14,15,UDP,ftp,0
0.9881650609408147,757,1221,22,15,TCP,http,0
3.4986351035957335,2124,180,13,11,TCP,smtp,0
1.4072577551312722,807,937,29,0,TCP,ntp,0
5.077385629237768,926,706,19,16,TCP,other,0
1.5046675709830915,432,837,21,15,ICMP,none,0
2.0063935594466074,853,132,20,11,TCP,http,0
30.243107137338196,3988,3059,41,8,TCP,http,0
3.171838260226745,2467,0,16,14,TCP,http,0
5.22744674504227,1653,444,19,12,TCP,other,0
0.5579115632433524,4987,3069,72,18,UDP,other,1
7.167193000795281,691,102,20,22,TCP,ssh,0
0.931095124500242,4621,3137,51,18,TCP,dns,1
8.051675501374877,1085,1110,25,20,UDP,smtp,0
2.791407946538096,482,1272,18,15,TCP,ntp,0
3.099749886691152,969,0,23,2,UDP,smtp,0
0.32434830927680947,807,0,15,12,UDP,ssh,0
2.1166616770683815,562,1115,17,2,TCP,dns,0
0.4992741745289488,1368,541,26,23,TCP,ftp,0
0.08065515079479009,322,916,18,23,TCP,dns,0
2.6436222051534726,1535,344,20,4,TCP,ssh,0
0.10557425580555198,964,315,21,20,UDP,ftp,0
7.161678940654769,981,1337,12,4,TCP,ssh,0
2.7114177696222512,586,520,16,2,TCP,http,0
0.509024991763372,941,658,22,0,UDP,dns,0
5.0290294872829415,1351,949,24,4,UDP,ssh,0
6.6356371892256085,5678,3058,62,17,ICMP,none,1
1.0989738278839922,1010,1197,19,21,UDP,http,0
4.935271822635709,1621,1217,19,13,TCP,http,0
7.536341049515778,6720,3462,49,8,TCP,other,0
3.8232665724321904,851,1453,15,5,UDP,ssh,0
4.87509785765795,3865,3353,48,17,TCP,http,0
8.65468565359155,1388,1392,23,14,UDP,ntp,0
0.9180059103796854,0,784,15,14,TCP,smtp,0
15.122747533435858,6119,3059,73,8,UDP,http,1
7.24799910980134,1323,209,19,0,UDP,smtp,0
9.399095831459963,2364,0,21,15,UDP,http,0
4.047821162047287,429,876,19,5,TCP,http,0
8.81877600283831,836,845,20,23,TCP,http,0
3.7742442764308803,921,914,25,4,TCP,ssh,0
15.729504737292775,4662,2686,54,8,TCP,other,1
1.341284169404616,1369,710,12,0,TCP,ssh,0
3.5847244341330646,0,253,13,0,TCP,http,0
0.6098753826094906,1894,1418,15,20,TCP,dns,0
1.1499286484175741,5499,2554,61,9,UDP,smtp,1
31.110035809124092,4323,2972,64,19,TCP,dns,1
3.97179383690759,1960,1833,17,22,TCP,http,0
2.5061262706636214,2434,714,24,4,ICMP,none,0
0.9392704449336154,79,698,24,12,TCP,smtp,0
0.23461100286156333,4472,3725,63,8,TCP,http,1
1.831658180818402,754,423,19,6,ICMP,none,0
5.501461713441755,0,908,17,23,TCP,http,0
9.585680927393586,4911,2751,54,18,TCP,http,1
1.0233332859744289,780,459,18,3,TCP,http,0
2.2011450518328295,5856,1860,59,17,TCP,http,1
2.3902976725150022,884,47,17,2,TCP,http,0
7.254887611992339,566,465,14,1,TCP,ftp,0
2.6813529808188616,0,1424,23,16,ICMP,none,0
0.0142587961847877,1684,945,11,23,TCP,dns,0
0.2510731074063313,2474,1465,15,22,TCP,ssh,0
1.6801051409773418,1258,208,18,13,TCP,smtp,0
0.9631103875800759,1939,708,16,2,TCP,http,0
3.586059205109152,341,1127,20,0,TCP,ntp,0
4.926612150220637,1222,1747,22,0,TCP,http,0
0.8137467156222714,4658,2783,61,8,TCP,dns,1
2.320720312009192,1510,949,22,10,TCP,other,0
14.245575133792338,4644,3050,63,9,TCP,http,1
15.031488184984239,791,560,21,23,TCP,other,0
4.353038059747603,782,132,23,0,TCP,smtp,0
1.309822445217498,1244,462,24,14,UDP,http,0
5.101419043976097,1023,414,22,20,TCP,dns,0
0.8907585835184461,904,1049,18,10,TCP,other,0
2.0802289044879383,2446,608,19,21,UDP,http,0
0.30607451880240605,566,0,21,6,UDP,ftp,0
16.954459950711588,4653,3418,64,18,UDP,ftp,1
1.0282456021005413,987,0,26,12,TCP,http,0
5.354949730956524,5586,2804,72,9,TCP,http,1
0.20200944151970382,1463,743,14,0,TCP,http,0
1.1293825611375556,253,838,21,16,TCP,http,0
6.325734311655196,3491,2734,72,9,ICMP,none,1
28.556595049732163,1924,238,18,14,UDP,ntp,0
5.364387178985295,2649,325,19,13,TCP,ftp,0
1.4276758138537646,273,1118,21,2,TCP,dns,0
3.4833744253836096,2763,921,18,10,UDP,http,0
27.51295276392544,4874,3329,45,18,TCP,http,0
2.1926625283834924,1148,1746,16,15,TCP,http,0
7.967878182654573,0,726,16,12,TCP,dns,0
2.252131015571601,774,1344,15,4,TCP,other,0
1.6930861161143376,1879,1350,19,1,TCP,dns,0
0.6444636928293751,440,337,22,11,UDP,http,0
3.436690826689208,0,285,14,0,TCP,other,0
0.4411478446809473,306,1032,24,10,TCP,dns,0
14.532179583467974,2028,405,24,6,TCP,other,0
4.125070087587772,761,873,26,6,TCP,dns,0
19.23332456374664,681,0,25,20,TCP,http,0
7.17067593367812,4209,2905,68,7,TCP,ftp,1
0.17356475979768957,6103,2221,58,17,TCP,http,1
15.17591249605807,0,484,27,3,TCP,ssh,0
0.659485269304986,1203,585,23,22,TCP,other,0
8.779598053615302,1720,1231,18,23,TCP,ftp,0
7.000396768662659,1132,1017,15,20,TCP,dns,0
2.7225753871420544,1719,144,24,12,UDP,other,0
2.8704729932322706,261,1459,26,11,UDP,dns,0
4.4561981710714775,5511,2891,64,9,TCP,other,1
3.624845078870261,32,692,15,15,TCP,ssh,0
4.1886200953391315,4678,2240,54,9,TCP,smtp,1
4.678670190232665,78,210,8,10,TCP,http,0
2.3219156939410297,747,1390,22,2,TCP,smtp,0
23.99945402642334,6270,2219,59,7,TCP,ftp,1
8.981103179239756,5359,3302,60,19,UDP,http,1
9.947512441359558,1274,606,23,1,TCP,http,0
1.1121172262670946,6311,2616,67,9,TCP,http,1
2.352161661603509,1103,1053,21,6,TCP,http,0
3.2049421658745056,738,874,34,16,TCP,other,0
3.4824440614234415,1076,392,27,6,TCP,http,0
4.948028189813878,0,1275,20,21,TCP,http,0
3.614307609054219,2543,527,29,10,TCP,http,0
4.606960716316887,5521,3396,68,8,TCP,other,1
4.844838629956496,605,1190,18,4,TCP,http,0
1.118053993987443,1446,450,26,10,TCP,dns,0
1.0073314600257033,1650,29,17,15,TCP,http,0
1.7613846571844542,971,952,18,2,UDP,ntp,0
1.2588960387967578,2245,1173,27,22,TCP,ftp,0
9.531761667181541,1855,978,11,12,TCP,http,0
0.48513920607869887,415,581,25,1,TCP,http,0
4.9920656800906995,1300,787,29,11,TCP,dns,0
3.3706396811428228,6341,3771,65,9,TCP,http,1
44.040512302641716,4674,3397,64,8,TCP,ntp,1
5.133882739707656,0,780,25,12,ICMP,none,0
5.169815424476686,195,1435,25,12,TCP,ssh,0
0.8263035112501541,2497,815,17,12,UDP,http,0
6.152540404395881,4020,2336,54,17,ICMP,none,1
